word,count
विभागसम्म,2
डलरको,2
खाताबाट,2
आदानप्रदान,2
कैलाली,2
कैलालीका,2
मुद्राका,2
"प्रविधि

फेसबुकको",2
"स्टोरी



‘फ्लर्टिङ’",2
इजरायलले,2
नामावली,2
कात्तिकमा,2
इजरायलका,2
श्रमिकहरुलाई,2
महानगरमा,2
पोखरेलले,2
सहचारी,2
आइतवार,2
राना,2
जेद्धामा,2
बहुविवाह,2
भगाउनेविरुद्ध,2
परराष्ट्र,2
"परेको,",2
"पारेको,",2
यूएई,2
प्रलोभन,2
सचिवालयको,2
श्रममन्त्रीले,2
सञ्‍चालन,2
माध्‍यमबाट,2
"समाचार

अनलाइनको",2
"?


रोनिश,",2
"स्टोरी



कति",2
संशोधनको,2
दिनेबारे,2
कोषले,2
दुर्घटनामा,2
दुबैले,2
"।
मन्त्रालयले",2
असुली,2
लामिछानेले,2
लिइ,2
श्रमिकसँग,2
छापा,2
टोली’,2
‘मार्सल,2
सेन्टर’,2
‘कल,2
इसाक,2
महोम्मद,2
खोज्दैछ’,2
जन्मिन,2
"अन्तर्वार्ता

‘मधेशमा",2
मेचीनगरको,2
कम्पनी),2
(म्यानपावर,2
इजाजतपत्रवाला,2
एकैठाउँमा,2
मिट,2
"च्याट,",2
"इमेल,",2
गुगल,2
"प्रविधि

जिमेलमा",2
सेमेष्टरको,2
सातौं,2
२०७९,2
विनियम,2
अवकाशको,2
चलान,2
"क्यासिनो,",2
कार्यादल,2
जर्नादन,2
प्रवाहमै,2
रेमिट्यान्सको,2
प्रयोगमार्फत,2
पाण्डेयले,2
चयन,2
टंकप्रसाद,2
उपमहानिर्देशक,2
"।
राजस्व",2
"विभाग,",2
संयोजक,2
महाशाखा,2
चीनबाट,2
चैते,2
स्वीकृत,2
सकेर,2
मेटि्रक,2
सञ्जेलले,2
टेण्डर,2
पशुपन्छी,2
रावलको,2
त्यस,2
कणर्ाली,2
सम्झौताका,2
सुशिल,2
कोइरालाको,2
प्रसाद,2
फेरी,2
लम्पसार,2
कुठाराघात,2
हितमाथि,2
थप्नु,2
थपका,2
गसिक्नु,2
समयावधि,2
जीएम्आरलाई,2
सांसद,2
निर्णयहरु,2
हल,2
पचास,2
जिपलाइनको,2
जिपलाइनमा,2
मिनेट,2
फिट,2
६२,2
हाइग्राउन्डले,2
जोडीले,2
स्विङको,2
जायन्ट,2
घटाउनुको,2
विपन्नलाई,2
कमरेड,2
ऊर्जामा,2
जलस्रोत,2
गुनासा,2
एकाधिकार,2
कृषियोग्य,2
अर्थतन्त्रका,2
दरको,2
प्रणालीमा,2
क्षतिपूर्तिको,2
उपभोक्ताले,2
"प्रयोग,",2
तिहाइ,2
शुरुआत,2
डिजलको,2
झार्ने,2
शून्यमा,2
उत्सर्जन,2
२०४५,2
गर्नुपर्दछ,2
पद्धतिको,2
कर्तव्य,2
यसतर्फ,2
स्थानीयस्तरमा,2
उत्सर्जनमा,2
प्राधिकरणबाट,2
चूलोको,2
भर्खरै,2
बाहृय,2
मारेको,2
तब,2
कुटीर,2
चिस्यान,2
लाइनका,2
सक्नुपर्दछ,2
विद्युत्मा,2
घरायसी,2
हिउँदमा,2
उद्योगहरूलाई,2
सव-स्टेशनहरूको,2
उठ्न,2
वृद्धिले,2
बढाउँदै,2
निर्यातलाई,2
विषयलाई,2
पुर्‍याउनुका,2
प्रतिव्यक्ति,2
अन्त्यमा,2
पन्ध्र,2
"हेर्नुस




























Comments











विद्युत्",2
ऋचा,2
हुर्काउनेछु,2
बुझाउँदै,2
"दिनेछैन,",2
"?


छोरालाई",2
कोरियन,2
नेपालीलाई,2
युवाको,2
निगरानीमा,2
परीक्षाको,2
प्रतिवर्ष,2
कन्ट्रयाक्ट,2
लेबर,2
प्रतिक्षा,2
ग्यारेन्टी,2
पालो,2
आशमा,2
श्रमिकहरु,2
सीभीटी,2
२०२२,2
श्रमिक’,2
रोजगारदाताकोमा,2
"कम्पनी,",2
श्रमिकहरूले,2
नदेखिएको,2
सुपरीवेक्षण,2
अनुगमन,2
शुरू,2
आयल),2
पाम,2
(रबर,2
प्लान्टेसन,2
मलेशियाले,2
हजारको,2
नियोगहरूलाई,2
कूटनैतिक,2
देशहरूमध्ये,2
जोर्डनमा,2
जोर्डनले,2
महिलाहरू,2
"इमिरेट्स,",2
२०१८/१९,2
अदक्ष,2
तथापि,2
यकिन,2
मलेशिया,2
मुलुकहरू,2
वर्षेनि,2
प्रवर्द्धनमा,2
रोजगरी,2
अर्कोतिर,2
युवाहरूलाई,2
उपलब्धि,2
बेरोजगार,2
दिनानुदिन,2
घट्न,2
भएतापनि,2
प्रवर्द्धनको,2
स्वदेशमा,2
त्यसैगरी,2
हक,2
थाहै,2
गरेपनि,2
भन्नेमा,2
करिव,2
सचिवालयले,2
उपयोगमा,2
उद्धारका,2
रेमिट्यान्सले,2
दूतावासका,2
दूतावासको,2
पटकपटक,2
श्रमिकहरुले,2
ढिला,2
एक्जिट,2
दिनको,2
रोदन,2
कतार,2
बेपरवाह,2
मेन,2
कैलालीमा,2
तहलाई,2
गरिनु,2
एकलदर्ता,2
घरमै,2
सरलीकरण,2
आवश्यकतालाई,2
कार्यभार,2
संरचनाको,2
कार्यक्रमहरूको,2
मध्यमकालीन,2
"अल्पकालीन,",2
व्यापक,2
कार्यक्रमहरूमा,2
व्याख्या,2
व्यवस्थाको,2
"संघ,",2
लैजानुपर्ने,2
ढाँचा’लाई,2
‘एकीकृत,2
आयोगबाट,2
दोहोरोपना,2
दिई,2
खासगरी,2
योजनादेखि,2
कानूनहरू,2
हकको,2
१९३५,2
ज्येष्ठ,2
कामदारको,2
शोषण,2
गरीब,2
पृष्ठभूमि,2
अवलम्बन,2
विकाससँगै,2
व्यक्तिहरूलाई,2
वञ्चितीकरण,2
"गरीबी,",2
"लागू











धेरै",2
बिजोर,2
जोर,2
रातिदेखि,2
उपत्यकामा,2
यादवले,2
रेणु,2
राउतलाई,2
सीके,2
‘ब्रिटिस,2
छात्रवृत्ति,2
उद्योगसँग,2
उनीहरूलाई,2
कार्यकालमा,2
नवप्रवर्तन,2
उद्यमशील,2
प्रबर्द्धन,2
बेलायतमा,2
चाहेकी,2
मे,2
कार्यलाई,2
झेलिरहेका,2
केन्द्रमार्फत्,2
सेन्टर),2
इन्टरनेटसहितको,2
भन्नेबारे,2
सयभन्दा,2
उत्तम,2
कठिनाई,2
सुन्दै,2
विद्यार्थीहरूले,2
रोजगारमूलक,2
उच्चकोटीको,2
"।
हामीले",2
हासिल,2
कुराप्रति,2
गरेँ,2
गतिविधिबारे,2
गर्दाको,2
"यसबाहेक,",2
प्रत्यायन,2
रोजगारदातालाई,2
एसीसीए,2
नवप्रवर्तक,2
लक,2
"प्रविधि

यसरी",2
बाइडेनको,2
राष्ट्रपति,2
टोलीसँग,2
"समाचार

राष्ट्रिय",2
"झन्झट,",2
बनाउनै,2
"?


हराएको",2
बन्दैछन्,2
चकचके,2
रिसाहा,2
"व्यवहार


किन",2
आमामाथि,2
"फिचर,",2
थिच्नुहोस्,2
